brand,model,year,mileage,fuel_type,transmission,origin,car_type,seats,price
Honda,City,2018.0,68131.0,Xăng,Tự động,Việt Nam,Sedan,5.0,390000000
Mitsubishi,Jolie,2004.0,180000.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,8.0,95000000
Mazda,3,2015.0,92000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,375000000
VinFast,Lux SA2.0,2022.0,80000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,675000000
Ford,Explorer,2016.0,77389.0,Xăng,Tự động,Mỹ,SUV / Cross over,8.0,760000000
Ford,Escape,2009.0,128000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,228000000
Ford,Everest,2021.0,64000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,915000000
Toyota,Vios,2009.0,700000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,105000000
Chevrolet,Cruze,2017.0,74999.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,276000000
Mitsubishi,Xpander,2019.0,93000.0,Xăng,Số sàn,Nước khác,Kiểu dáng khác,7.0,395000000
Toyota,Zace,2005.0,186666.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,8.0,160000000
Mazda,3,2020.0,199999.0,Xăng,Tự động,Việt Nam,Sedan,5.0,515000000
VinFast,VF6,2024.0,14000.0,Điện,Tự động,Việt Nam,SUV / Cross over,5.0,635000000
Kia,Soluto,2022.0,25000.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,406000000
Toyota,Vios,2014.0,161000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,246000000
Mitsubishi,Xpander,2020.0,49000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),7.0,409000000
Mazda,3,2021.0,30807.0,Xăng,Tự động,Nhật Bản,Sedan,5.0,570000000
Porsche,Cayenne,2008.0,11000.0,Xăng,Số sàn,Đức,SUV / Cross over,5.0,450000000
Kia,Sedona,2018.0,81000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,760000000
Toyota,Veloz Cross,2022.0,160000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,520000000
Ford,Transit,2018.0,180000.0,Dầu,Số sàn,Việt Nam,Minivan (MPV),16.0,440000000
Hyundai,Grand i10,2015.0,110000.0,Xăng,Số sàn,Ấn Độ,Hatchback,5.0,170000000
Toyota,Corolla Altis,2022.0,30000.0,Động cơ Hybrid,Tự động,Thái Lan,Sedan,2.0,745000000
Ford,EcoSport,2016.0,57000.0,Xăng,Tự động,Mỹ,SUV / Cross over,5.0,345000000
Toyota,Wigo,2019.0,61000.0,Xăng,Tự động,Nước khác,Hatchback,5.0,300000000
Toyota,Innova,2011.0,116000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,235000000
Toyota,Veloz Cross,2022.0,11000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,599000000
Mitsubishi,Xpander,2021.0,71000.0,Xăng,Số sàn,Nước khác,Minivan (MPV),7.0,433000000
Ford,Explorer,2023.0,35000.0,Xăng,Tự động,Mỹ,SUV / Cross over,7.0,1810000000
Honda,CR V,2016.0,50000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,535000000
Hyundai,Grand i10,2017.0,100000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,180000000
Suzuki,XL 7,2021.0,36000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,7.0,455000000
Honda,Accord,2004.0,120000.0,Xăng,Tự động,Nhật Bản,Sedan,4.0,295000000
Hyundai,Accent,2024.0,0.0,Xăng,Tự động,Việt Nam,Sedan,5.0,439000000
Ford,EcoSport,2020.0,53000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,450000000
Ford,Ranger,2021.0,0.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,735000000
Honda,City,2021.0,35000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,480000000
Lexus,RX,2022.0,39000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,5.0,3820000000
Mitsubishi,Xpander,2023.0,21000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,535000000
Hyundai,Elantra,2018.0,120000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,335000000
Toyota,Camry,2020.0,54200.0,Xăng,Tự động,Thái Lan,Sedan,5.0,920000000
Kia,Carens,2012.0,110000.0,Xăng,Số sàn,Hàn Quốc,Minivan (MPV),7.0,208000000
Ford,Fiesta,2015.0,106000.0,Xăng,Tự động,Mỹ,Hatchback,5.0,258000000
Mercedes Benz,GLC,2020.0,45000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1585000000
Kia,Rondo,2017.0,130000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,408000000
Hyundai,Santa Fe,2021.0,60000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,1060000000
Toyota,Corolla Altis,2013.0,980000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,290000000
Ford,Focus,2011.0,160000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,200000000
VinFast,Lux SA2.0,2019.0,45000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,696000000
Ford,Focus,2018.0,72000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,395000000
Honda,CR V,2010.0,60000.0,Xăng,Tự động,Mỹ,SUV / Cross over,5.0,368000000
Hyundai,Accent,2021.0,17000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,455000000
Toyota,Venza,2010.0,120000.0,Xăng,Tự động,Mỹ,SUV / Cross over,5.0,415000000
Suzuki,Dòng khác,2015.0,284578.0,Xăng,Số sàn,Nhật Bản,Van,2.0,98000000
Suzuki,XL 7,2022.0,50000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,495000000
Toyota,Corolla Cross,2021.0,30000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,730000000
Kia,Seltos,2021.0,53000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,588000000
Toyota,Corolla Altis,2020.0,27000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,580000000
Toyota,Yaris Cross,2023.0,6800.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,650000000
Chevrolet,Cruze,2016.0,86000.0,Xăng,Số sàn,Mỹ,Sedan,5.0,255000000
Kia,K3,2016.0,105000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,335000000
Ford,Transit,2019.0,0.0,Dầu,Số sàn,Việt Nam,Van,16.0,560000000
VinFast,VF5 Plus,2024.0,6000.0,Điện,Tự động,Việt Nam,Sedan,5.0,123456999
Mercedes Benz,S Class,2005.0,80000.0,Xăng,Tự động,Đức,Sedan,4.0,270000000
Mitsubishi,Pajero,2005.0,372000.0,Xăng,Số sàn,Nhật Bản,SUV / Cross over,5.0,100000000
Ford,Ranger,2007.0,250000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,169000000
Kia,Carnival,2022.0,62000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,5.0,1190000000
Toyota,Innova,2016.0,180000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,260000000
Daewoo,Matiz,2005.0,256000.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,45000000
Toyota,Fortuner,2015.0,94079.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,525000000
Mazda,6,2018.0,48000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,539000000
BMW,X5,2011.0,57000.0,Xăng,Tự động,Đức,SUV / Cross over,7.0,560000000
Ford,Ranger,2020.0,0.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,685000000
Fiat,Siena,2002.0,130000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,38500000
Isuzu,Dmax,2015.0,190000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,320000000
Peugeot,2008,2021.0,37000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,650000000
Toyota,Hilux,2011.0,30000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,235000000
Ford,Ranger,2017.0,130000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,455000000
Honda,City,2016.0,99999.0,Xăng,Tự động,Việt Nam,Sedan,5.0,310000000
Hyundai,Elantra,2018.0,28000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,435000000
Ford,Escape,2005.0,25000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,140000000
Kia,Morning,2007.0,109000.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,135000000
Lexus,RX,2022.0,39000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,5.0,3099000000
Toyota,Innova,2019.0,95000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,465000000
Mitsubishi,Xpander Cross,2019.0,95000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,7.0,448000000
Kia,Soluto,2019.0,90000.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,330000000
Toyota,Vios,2011.0,66000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,270000000
Kia,Carnival,2024.0,8000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),8.0,1370000000
VinFast,Lux A2.0,2019.0,18000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,555000000
Hyundai,Tucson,2022.0,45000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,2.0,845000000
Chevrolet,Spark,2016.0,900000.0,Xăng,Số sàn,Mỹ,Van,2.0,116000000
Nissan,Navara,2019.0,99999.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,435000000
Toyota,Avanza Premio,2023.0,60000.0,Xăng,Số sàn,Nhật Bản,SUV / Cross over,7.0,10000000
Kia,K3,2016.0,150000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,390000000
Hyundai,Accent,2019.0,92000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,322000000
Hyundai,Creta,2024.0,3800.0,Xăng,Tự động,Hàn Quốc,SUV / Cross over,5.0,590000000
MG,MG5,2024.0,1500.0,Xăng,Số sàn,Trung Quốc,Sedan,5.0,310000000
Ford,Everest,2019.0,60000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,845000000
Kia,Forte,2011.0,90000.0,Xăng,Tự động,Hàn Quốc,Sedan,4.0,255000000
Mitsubishi,Xpander,2021.0,1.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,532000000
VinFast,VF5,2023.0,28000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,405000000
Hyundai,Santa Fe,2019.0,60000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,780000000
Toyota,Corolla Altis,2011.0,260000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,260000000
Toyota,Zace,2002.0,123456.0,Xăng,Số sàn,Nhật Bản,SUV / Cross over,8.0,128000000
Chevrolet,Spark,2015.0,90000.0,Xăng,Số sàn,Mỹ,Hatchback,4.0,85000000
Mercedes Benz,Sprinter,2008.0,65000.0,Xăng,Số sàn,Nhật Bản,Van,6.0,85000000
Toyota,Land Cruiser Prado,2018.0,82000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,7.0,1850000000
Suzuki,Swift,2019.0,52000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,408000000
BMW,X5,2007.0,80000.0,Xăng,Tự động,Đức,SUV / Cross over,7.0,415000000
Kia,K3,2014.0,100000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,325000000
Mazda,6,2023.0,7000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,787000000
Toyota,Innova,2017.0,140000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,420000000
Nissan,X trail,2020.0,58000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,696000000
Mazda,3,2017.0,90000.0,Xăng,Tự động,Nhật Bản,Sedan,5.0,430000000
Chevrolet,Cruze,2016.0,900000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,265000000
Mitsubishi,Xpander,2022.0,238000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,520000000
Mercedes Benz,S Class,2018.0,69000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1999000000
Toyota,Vios,2017.0,56000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,350000000
VinFast,Fadil,2019.0,110000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,285000000
Kia,Soluto,2022.0,25000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,406000000
Lexus,GX,2012.0,64000.0,Xăng,Tự động,Mỹ,SUV / Cross over,8.0,1320000000
Hyundai,Tucson,2015.0,90000.0,Xăng,Tự động,Hàn Quốc,SUV / Cross over,5.0,575000000
Nissan,Sunny,2019.0,6.0,Xăng,Tự động,Việt Nam,Sedan,5.0,365000000
Mercedes Benz,E Class,2021.0,27000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1639000000
Ford,Ranger,2015.0,120000.0,Xăng,Tự động,Thái Lan,Pick-up (bán tải),7.0,325000000
Mercedes Benz,E Class,2010.0,130000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,330000000
Hyundai,Grand i10,2018.0,52000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,315000000
Honda,City,2017.0,95000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,373000000
Toyota,Vios,2020.0,78000.0,Xăng,5,Việt Nam,Sedan,5.0,439000000
Mercedes Benz,E Class,2019.0,120.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1039000000
Kia,Carnival,2024.0,25000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,1420000000
Daewoo,Matiz,2007.0,254000.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,55000000
Ford,Explorer,2022.0,10000.0,Xăng,Tự động,Mỹ,SUV / Cross over,7.0,1786000000
Mazda,6,2014.0,120000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,380000000
Ford,Everest,2023.0,17000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1125000000
VinFast,VF9,2023.0,51000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,6.0,1055000000
Peugeot,3008,2022.0,52663.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,745000000
Suzuki,XL 7,2024.0,3000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,7.0,5500000
Toyota,Innova,2015.0,64000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),8.0,435000000
Ford,Ranger,2022.0,31000.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,750000000
Mazda,CX 5,2022.0,24000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,719000000
Audi,Q7,2008.0,123456.0,Xăng,Tự động,Đức,SUV / Cross over,7.0,295000000
Kia,Sportage,2024.0,11000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,5.0,975000000
Hyundai,Santa Fe,2009.0,100000.0,Dầu,Tự động,Hàn Quốc,SUV / Cross over,7.0,328000000
Mercedes Benz,GLC,2020.0,19000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1698000000
Toyota,Innova,2008.0,290000.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),8.0,205000000
Honda,City,2022.0,50000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,480000000
Hyundai,Elantra,2018.0,70000.0,Xăng,Số sàn,Hàn Quốc,Sedan,5.0,350000000
Toyota,Corolla Altis,2022.0,27800.0,Xăng,Tự động,Thái Lan,Sedan,5.0,595000000
Mitsubishi,Attrage,2021.0,90000.0,Xăng,Số sàn,Thái Lan,Sedan,5.0,270000000
Kia,Morning,2015.0,90000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,246000000
Mercedes Benz,GLC,2023.0,5000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,2490000000
Honda,CR V,2017.0,92000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,595000000
Honda,HR-V,2018.0,81000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,508000000
Kia,Morning,2014.0,123456.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,235000000
Toyota,Veloz Cross,2022.0,31000.0,Xăng,Tự động,Nước khác,Minivan (MPV),9.0,545000000
Mazda,CX 8,2022.0,26000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,9.0,859000000
Honda,City,2020.0,39000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,425000000
Lexus,RX,2022.0,18000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,5.0,3190000000
Ford,Transit,2018.0,91000.0,Dầu,Số sàn,Việt Nam,Van,6.0,435000000
Mercedes Benz,C Class,2017.0,69000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,786000000
Chevrolet,Cruze,2011.0,160400.0,Xăng,Số sàn,Hàn Quốc,Sedan,5.0,191000000
Mazda,6,2016.0,92000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,418000000
Volvo,S90,2022.0,29000.0,Động cơ Hybrid,Tự động,Nước khác,Sedan,5.0,1899000000
Toyota,Camry,2008.0,50000.0,Xăng,Tự động,Mỹ,Sedan,5.0,480000000
Kia,Morning,2017.0,105000.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,245000000
Hyundai,Elantra,2022.0,62000.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,580000000
Nissan,Navara,2016.0,0.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,370000000
Mazda,CX 5,2023.0,36000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,755000000
Toyota,Yaris,2019.0,27000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,479000000
Toyota,Innova,2009.0,12.0,Xăng,Số sàn,Việt Nam,Hatchback,8.0,13800000
Suzuki,Ertiga,2020.0,91000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,369000000
MG,MG5,2024.0,200.0,Xăng,Tự động,Thái Lan,Sedan,5.0,399000000
LandRover,Range Rover,2014.0,50000.0,Xăng,Tự động,Nước khác,SUV / Cross over,4.0,3750000000
Ford,Explorer,2021.0,38000.0,Xăng,Tự động,Mỹ,SUV / Cross over,7.0,1699000000
Ford,EcoSport,2015.0,27300.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,355000000
Ford,Everest,2005.0,83630.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,7.0,150000000
Toyota,Vios,2018.0,12000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,285000000
VinFast,Fadil,2019.0,63000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,292000000
Ford,Ranger,2020.0,0.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,690000000
Hyundai,Creta,2022.0,19900.0,Xăng,Tự động,Hàn Quốc,SUV / Cross over,5.0,650000000
Suzuki,Dòng khác,2010.0,102000.0,Xăng,Số sàn,Việt Nam,Kiểu dáng khác,2.0,100000000
Hyundai,Solati,2018.0,188.0,Dầu,Số sàn,Việt Nam,SUV / Cross over,16.0,688888888
Kia,Seltos,2022.0,30000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,678000000
Ford,Ranger,2020.0,80000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,666000000
Kia,Morning,2011.0,80000.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,230000000
Ford,Everest,2021.0,60000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,915000000
VinFast,Fadil,2021.0,82000.0,Xăng,Tự động,Việt Nam,Hatchback,2.0,300000003
Hyundai,Getz,2010.0,123.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,132000000
Ford,Tourneo,2019.0,46000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,785000000
Chevrolet,Spark,2013.0,55000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,168000000
Ford,Ranger,2014.0,118000.0,Xăng,Tự động,Thái Lan,Pick-up (bán tải),4.0,325000000
Ford,Ranger,2016.0,86000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,420000000
Hyundai,Elantra,2019.0,82000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,360000000
Ford,EcoSport,2017.0,34000.0,Xăng,Tự động,Mỹ,SUV / Cross over,5.0,390000000
Toyota,Raize,2024.0,0.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,498000000
Chevrolet,Spark,2009.0,200000.0,Xăng,Số sàn,Hàn Quốc,Hatchback,2.0,55555555
Mazda,3,2017.0,36000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,410000000
Ford,Everest,2022.0,9000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,9.0,1330000000
Ford,Fiesta,2015.0,124.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,258000000
Toyota,Camry,2007.0,120000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,265000000
Hyundai,Accent,2022.0,36000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,449000000
Kia,Sonet,2022.0,32000.0,Xăng,Tự động,Hàn Quốc,SUV / Cross over,5.0,540000000
Kia,Sedona,2019.0,101000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),5.0,789000000
Hyundai,Accent,2022.0,50000.0,Xăng,Tự động,Việt Nam,Sedan,2.0,415000000
Toyota,Innova,2009.0,123456.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,215768000
Ford,Mondeo,2004.0,68123.0,Xăng,Tự động,Mỹ,Sedan,5.0,135000000
Toyota,Camry,2021.0,43000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,819000000
Honda,Civic,2021.0,28000.0,Xăng,5,Thái Lan,Sedan,5.0,616000000
Kia,Soluto,2020.0,41000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,355000000
Ford,Tourneo,2019.0,59000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,715000000
Toyota,Vios,2016.0,80600.0,Xăng,Tự động,Việt Nam,Sedan,5.0,335000000
Mitsubishi,Xpander,2019.0,42346.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),5.0,410000000
Honda,Civic,2022.0,58000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,719000000
Ford,Everest,2022.0,35000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1300000000
Kia,Carnival,2021.0,620000.0,Dầu,Tự động,Hàn Quốc,Minivan (MPV),8.0,1020000000
Suzuki,XL 7,2022.0,66000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,489000000
Hyundai,Elantra,2022.0,70000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,499000000
BMW,3 Series,2008.0,96000.0,Xăng,Tự động,Đức,Sedan,4.0,195000000
Kia,Morning,2014.0,1.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,215000000
Hyundai,Accent,2023.0,8500.0,Xăng,Tự động,Việt Nam,Sedan,5.0,540000000
Hyundai,Getz,2010.0,15000.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,148000000
Ford,Everest,2020.0,42000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,866000000
Ford,Everest,2023.0,19000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1119000000
Chevrolet,Spark,2009.0,100000.0,Xăng,Số sàn,Mỹ,Hatchback,5.0,75000000
Mazda,6,2014.0,80557.0,Xăng,Tự động,Nhật Bản,Sedan,5.0,370000000
Toyota,Camry,2016.0,16000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,699000000
Kia,Sonet,2022.0,38000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,545000000
Hyundai,Tucson,2021.0,88000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,660000000
Toyota,Camry,2016.0,15999.0,Xăng,Tự động,Việt Nam,Sedan,5.0,699000000
Ford,Ranger,2024.0,38000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,960000000
Kia,Morning,2017.0,48000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,275000000
Ford,Territory,2022.0,11000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,750000000
Mazda,3,2016.0,86000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,377000000
Mitsubishi,Xpander,2023.0,57000.0,Xăng,Số sàn,Nước khác,Minivan (MPV),7.0,480000000
Toyota,Camry,2005.0,160000.0,Xăng,Số sàn,Việt Nam,Sedan,4.0,169000000
Mitsubishi,Xpander,2021.0,25000.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,7.0,418000000
Hyundai,Grand i10,2018.0,8000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,315000000
Toyota,Innova,2019.0,81000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),8.0,580000000
Toyota,Innova,2017.0,100000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,428000000
Mitsubishi,Triton,2020.0,11.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,510000000
Chevrolet,Colorado,2019.0,194670.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,490000000
Ford,Explorer,2023.0,10000.0,Xăng,Tự động,Mỹ,SUV / Cross over,7.0,1786000000
Honda,City,2018.0,112000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,368000000
Hyundai,Custin,2024.0,13000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,899000000
Kia,Morning,2009.0,79000.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,96000000
Ford,Ranger,2021.0,54000.0,Dầu,Số sàn,Thái Lan,Kiểu dáng khác,5.0,485000000
Toyota,Vios,2024.0,15000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,540000000
Toyota,Raize,2022.0,63000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,485000000
Ford,Transit,2022.0,30000.0,Dầu,Số sàn,Việt Nam,Kiểu dáng khác,10.0,729000000
VinFast,Lux SA2.0,2021.0,70000.0,Xăng,Tự động,Việt Nam,Sedan,9.0,568000000
Hyundai,Accent,2020.0,78000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,395000000
Hyundai,Grand i10,2011.0,12345.0,Xăng,Tự động,Ấn Độ,Hatchback,5.0,150000000
Toyota,Vios,2024.0,56000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,410000000
Toyota,Innova,2023.0,5657.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),9.0,703000000
LandRover,Range Rover,2013.0,63000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,2050000000
Honda,Civic,2022.0,38000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,785000000
Ford,Explorer,2022.0,9700.0,Xăng,Tự động,Mỹ,SUV / Cross over,7.0,1786000000
Hyundai,Accent,2016.0,112000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,270000000
Ford,Everest,2022.0,48000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1195000000
Chevrolet,Spark,2018.0,61000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,187000000
Toyota,Corolla Cross,2021.0,27300.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,710000000
Mitsubishi,Grandis,2008.0,170000.0,Xăng,Tự động,Nhật Bản,Minivan (MPV),5.0,230000000
Mercedes Benz,C Class,2012.0,15689.0,Xăng,Tự động,Việt Nam,Sedan,5.0,365000000
Honda,City,2023.0,30700.0,Xăng,Tự động,Việt Nam,Sedan,5.0,505000000
